timestamp,demand_mw,supply_mw,loadshed_mw,remarks
2026-06-16T09:00,14630,12908,1722,
2026-06-16T10:00,14984,12921,2063,
2026-06-16T11:00,14993,13131,1862,Day Peak
2026-06-16T12:00,15293,13014,2279,
2026-06-16T13:00,15444,13060,2384,
2026-06-16T14:00,15420,13097,2323,
2026-06-16T15:00,15673,12912,2761,
2026-06-16T16:00,15207,12672,2535,
2026-06-16T17:00,15319,12864,2455,
2026-06-16T18:00,15265,13039,2226,
2026-06-16T19:00,16211,13714,2497,
2026-06-16T19:30,16545,13840,2705,
2026-06-16T20:00,16536,13925,2611,
2026-06-16T21:00,16744,13898,2846,Evening Peak
2026-06-16T22:00,16503,13916,2587,
2026-06-16T23:00,16596,13769,2827,
2026-06-17T00:00,16582,13307,3275,
2026-06-17T01:00,16090,13070,3020,
2026-06-17T02:00,15866,12938,2928,
2026-06-17T03:00,15509,12850,2659,
2026-06-17T04:00,15286,12744,2542,
2026-06-17T05:00,15130,12834,2296,
2026-06-17T06:00,14586,12713,1873,
2026-06-17T07:00,14658,13062,1596,
2026-06-17T08:00,14586,13133,1453,
2026-06-17T09:00,14731,13202,1529,
2026-06-17T10:00,14818,13165,1653,
2026-06-17T11:00,14989,13335,1654,
2026-06-17T12:00,15431,13347,2084,Day Peak
2026-06-17T13:00,15533,13330,2203,
2026-06-17T14:00,15617,13432,2185,
2026-06-17T15:00,15852,13223,2629,
2026-06-17T16:00,15846,13306,2540,
2026-06-17T17:00,15499,13131,2368,
2026-06-17T18:00,14679,13250,1429,
2026-06-17T19:00,16057,14520,1537,
2026-06-17T19:30,16441,14385,2056,
2026-06-17T20:00,16477,14874,1603,
2026-06-17T21:00,16525,14738,1787,Evening Peak
2026-06-17T22:00,16352,14728,1624,
2026-06-17T23:00,16192,14333,1859,
2026-06-18T00:00,16035,13883,2152,
2026-06-18T01:00,15831,13715,2116,
2026-06-18T02:00,15425,13398,2027,
2026-06-18T03:00,15190,13259,1931,
2026-06-18T04:00,13722,13220,502,
2026-06-18T05:00,13427,13203,224,
2026-06-18T06:00,12959,12793,166,
2026-06-18T07:00,12904,12791,113,
2026-06-18T08:00,12996,12996,0,
2026-06-18T09:00,13285,13285,0,
2026-06-18T10:00,13495,13495,0,
2026-06-18T11:00,13742,13718,24,Day Peak
2026-06-18T12:00,13792,13347,445,
2026-06-18T13:00,13163,13150,13,
2026-06-18T14:00,12935,12900,35,
2026-06-18T15:00,12652,12579,73,
2026-06-18T16:00,12601,12546,55,
2026-06-18T17:00,12455,12410,45,
2026-06-18T18:00,12480,12450,30,
2026-06-18T19:00,13810,13750,60,
2026-06-18T19:30,14314,14248,66,Evening Peak
2026-06-18T20:00,14233,14153,80,
2026-06-18T21:00,14160,14188,72,
2026-06-18T22:00,14148,14074,74,
2026-06-18T23:00,14070,13995,75,
2026-06-19T00:00,14017,13867,150,
2026-06-19T01:00,13881,13750,131,
2026-06-19T02:00,13276,13149,127,
2026-06-19T03:00,12875,12762,113,
2026-06-19T04:00,12525,12433,92,
2026-06-19T05:00,12238,12150,88,
2026-06-19T06:00,11679,11600,79,
2026-06-19T07:00,11564,11517,47,
2026-06-19T08:00,11638,11608,30,
2026-06-19T09:00,11488,11458,30,
2026-06-19T10:00,11311,11311,0,
2026-06-19T11:00,11672,11672,0,
2026-06-19T12:00,12316,12316,0,Day Peak
2026-06-19T13:00,13062,13062,0,
2026-06-19T14:00,12558,12558,0,
2026-06-19T15:00,12533,12533,0,
2026-06-19T16:00,12180,12180,0,
2026-06-19T17:00,11774,11774,0,
2026-06-19T18:00,11636,11636,0,
2026-06-19T19:00,12850,12850,0,
2026-06-19T19:30,14211,14166,45,
2026-06-19T20:00,14150,14100,50,
2026-06-19T21:00,14524,14429,95,Evening Peak
2026-06-19T22:00,14487,14407,80,
2026-06-19T23:00,14475,14385,90,
2026-06-20T00:00,14512,14288,224,
2026-06-20T01:00,14357,14181,176,
2026-06-20T02:00,13921,13762,159,
2026-06-20T03:00,13517,13381,136,
2026-06-20T04:00,13094,13001,93,
2026-06-20T05:00,12776,12678,98,
2026-06-20T06:00,12565,12510,55,
2026-06-20T07:00,12881,12791,90,
2026-06-20T08:00,13074,13002,72,
2026-06-20T09:00,12896,12794,102,
2026-06-20T10:00,12698,12573,125,
2026-06-20T11:00,13027,12907,120,
2026-06-20T12:00,13449,13372,77,Day Peak
2026-06-20T13:00,13712,13561,151,
2026-06-20T14:00,13784,13477,307,
2026-06-20T15:00,14325,13294,1031,
2026-06-20T16:00,14519,13479,1040,
2026-06-20T17:00,14659,13671,988,
2026-06-20T18:00,14585,13735,850,
2026-06-20T19:00,16009,14784,1225,
2026-06-20T19:30,16511,14775,1736,
2026-06-20T20:00,16396,14760,1636,
2026-06-20T21:00,16923,15041,1882,Evening Peak
2026-06-20T22:00,16471,14296,2175,
2026-06-20T23:00,16451,14168,2283,
2026-06-21T00:00,16447,13738,2709,
2026-06-21T01:00,16059,13540,2519,
2026-06-21T02:00,15714,13269,2445,
2026-06-21T03:00,15585,13324,2261,
2026-06-21T04:00,15396,13255,2141,
2026-06-21T05:00,15175,13227,1948,
2026-06-21T06:00,13866,13115,751,
2026-06-21T07:00,13725,13335,390,
2026-06-21T08:00,13862,13543,319,
2026-06-21T09:00,14154,13594,560,Day Peak
2026-06-21T10:00,14660,13588,1072,
2026-06-21T11:00,14810,13455,1355,
2026-06-21T12:00,15281,13387,1894,
2026-06-21T13:00,15518,13660,1858,
2026-06-21T14:00,15427,13518,1909,
2026-06-21T15:00,14866,12965,1901,
2026-06-21T16:00,14187,12844,1343,
2026-06-21T17:00,12794,12436,358,
2026-06-21T18:00,12193,12093,100,
2026-06-21T19:00,13475,13465,10,
2026-06-21T19:30,13711,13664,47,
2026-06-21T20:00,13913,13868,45,
2026-06-21T21:00,14136,14092,44,Evening Peak
2026-06-21T22:00,14512,14485,27,
2026-06-21T23:00,14443,14310,133,
2026-06-22T00:00,14419,14245,174,
2026-06-22T01:00,14014,13817,197,
2026-06-22T02:00,13625,13412,213,
2026-06-22T03:00,13226,13034,192,
2026-06-22T04:00,12853,12667,186,
2026-06-22T05:00,12526,12350,176,
2026-06-22T06:00,12371,12200,171,
2026-06-22T07:00,12604,12381,223,
2026-06-22T08:00,12628,12431,197,
2026-06-22T09:00,12956,12755,201,
2026-06-22T10:00,13243,12965,278,
2026-06-22T11:00,13676,13330,346,
2026-06-22T12:00,14117,13697,420,Day Peak
2026-06-22T13:00,14289,13884,405,
2026-06-22T14:00,14302,14066,236,
2026-06-22T15:00,14435,14214,221,
2026-06-22T16:00,14125,13977,148,
2026-06-22T17:00,13928,13790,138,
2026-06-22T18:00,13624,13484,140,
2026-06-22T19:00,14982,14809,213,
2026-06-22T19:30,16087,15005,1082,
2026-06-22T20:00,15741,15327,414,
2026-06-22T21:00,15987,15491,496,Evening Peak
2026-06-22T22:00,15794,15158,636,
2026-06-22T23:00,15805,14569,1236,
2026-06-23T00:00,15633,14991,642,
2026-06-23T01:00,15283,14951,332,
2026-06-23T02:00,14982,14034,948,
2026-06-23T03:00,14833,13919,914,
2026-06-23T04:00,14426,13679,747,
2026-06-23T05:00,14084,13469,615,
2026-06-23T06:00,13440,13135,305,
2026-06-23T07:00,13500,13190,310,
2026-06-23T08:00,13565,13280,285,
2026-06-23T09:00,13649,13389,260,
2026-06-23T10:00,14086,13769,317,
2026-06-23T11:00,14407,13939,468,
2026-06-23T12:00,14970,13998,972,Day Peak
2026-06-23T13:00,15200,13876,1324,
2026-06-23T14:00,15075,13678,1397,
2026-06-23T15:00,15324,13503,1821,
2026-06-23T16:00,14937,13537,1400,
2026-06-23T17:00,14677,13516,1161,
2026-06-23T18:00,14483,13501,982,
2026-06-23T19:00,15965,14644,1321,
2026-06-23T19:30,16202,14668,1534,
2026-06-23T20:00,16167,14651,1516,
2026-06-23T21:00,16570,14573,1997,Evening Peak
2026-06-23T22:00,16240,14759,1481,
2026-06-23T23:00,16096,14465,1631,
2026-06-24T00:00,16018,13489,2529,
2026-06-24T01:00,15953,13492,2461,
2026-06-24T02:00,15538,13242,2296,
2026-06-24T03:00,15397,13215,2182,
2026-06-24T04:00,15062,13152,1910,
2026-06-24T05:00,14210,13095,1115,
2026-06-24T06:00,13467,13024,443,
2026-06-24T07:00,13534,13239,295,
2026-06-24T08:00,13588,13316,272,
2026-06-24T09:00,13787,13448,339,
2026-06-24T10:00,14012,13631,381,
2026-06-24T11:00,14402,13857,545,
2026-06-24T12:00,15003,13896,1107,Day Peak
2026-06-24T13:00,15165,13951,1214,
2026-06-24T14:00,15149,13609,1540,
2026-06-24T15:00,15815,13885,1930,
2026-06-24T16:00,15384,13907,1477,
2026-06-24T17:00,15213,13727,1486,
2026-06-24T18:00,14486,13788,698,
2026-06-24T19:00,15967,14586,1381,
2026-06-24T19:30,16216,14491,1725,
2026-06-24T20:00,16211,14806,1405,
2026-06-24T21:00,16673,14888,1785,Evening Peak
2026-06-24T22:00,16305,15134,1171,
2026-06-24T23:00,16341,14792,1549,
2026-06-25T00:00,16569,14305,2264,
2026-06-25T01:00,15937,14123,1814,
2026-06-25T02:00,15745,13986,1759,
2026-06-25T03:00,15480,14052,1428,
2026-06-25T04:00,14805,13939,866,
2026-06-25T05:00,14329,13770,559,
2026-06-25T06:00,13956,13482,474,
2026-06-25T07:00,13888,13436,452,
2026-06-25T08:00,13935,13471,464,
2026-06-25T09:00,13970,13505,465,
2026-06-25T10:00,14337,13716,621,
2026-06-25T11:00,14722,13697,1025,
2026-06-25T12:00,15337,13837,1500,Day Peak
2026-06-25T13:00,15383,13837,1546,
2026-06-25T14:00,15420,13720,1700,
2026-06-25T15:00,15548,13592,1956,
2026-06-25T16:00,15175,13541,1634,
2026-06-25T17:00,14842,13329,1513,
2026-06-25T18:00,14345,13250,1095,
2026-06-25T19:00,15617,14650,967,
2026-06-25T19:30,16138,15365,773,
2026-06-25T20:00,15768,15475,293,
2026-06-25T21:00,16066,15530,536,Evening Peak
2026-06-25T22:00,16011,14948,1063,
2026-06-25T23:00,15874,14615,1259,
2026-06-26T00:00,16040,14149,1891,
2026-06-26T01:00,15598,13623,1975,
2026-06-26T02:00,15398,13451,1947,
2026-06-26T03:00,15065,13371,1694,
2026-06-26T04:00,14614,13349,1265,
2026-06-26T05:00,14054,13012,1042,
2026-06-26T06:00,13109,12442,667,
2026-06-26T07:00,12606,11915,691,
2026-06-26T08:00,12427,11792,635,
2026-06-26T09:00,12603,11975,628,
2026-06-26T10:00,12660,12064,596,
2026-06-26T11:00,12654,12085,569,
2026-06-26T12:00,13228,12641,587,Day Peak
2026-06-26T13:00,14064,13467,597,
2026-06-26T14:00,13651,13093,558,
2026-06-26T15:00,13848,13226,622,
2026-06-26T16:00,13261,12799,462,
2026-06-26T17:00,13092,12670,422,
2026-06-26T18:00,12842,12423,419,
2026-06-26T19:00,13983,13700,283,
2026-06-26T19:30,15105,14812,293,
2026-06-26T20:00,15264,14857,407,
2026-06-26T21:00,15576,14909,667,Evening Peak
2026-06-26T22:00,15642,14650,992,
2026-06-26T23:00,16106,14300,1806,
2026-06-27T00:00,16330,14055,2275,
2026-06-27T01:00,15934,13650,2284,
2026-06-27T02:00,15777,13500,2277,
2026-06-27T03:00,15506,13350,2156,
2026-06-27T04:00,15300,13250,2050,
2026-06-27T05:00,15189,13200,1989,
2026-06-27T06:00,14572,12921,1651,
2026-06-27T07:00,13898,13037,861,
2026-06-27T08:00,13587,12932,655,
2026-06-27T09:00,13307,12664,643,
2026-06-27T10:00,13198,12650,548,
2026-06-27T11:00,13567,12778,789,
2026-06-27T12:00,14129,13071,1058,Day Peak
2026-06-27T13:00,14327,13055,1308,
2026-06-27T14:00,14786,13100,1739,
2026-06-27T15:00,15362,13293,2069,
2026-06-27T16:00,15295,13241,2054,
2026-06-27T17:00,15532,13448,2084,
2026-06-27T18:00,15245,13437,1808,
2026-06-27T19:00,16463,14336,2127,
2026-06-27T19:30,17022,14392,2630,
2026-06-27T20:00,17009,14321,2688,
2026-06-27T21:00,17419,14545,2874,Evening Peak
2026-06-27T22:00,17111,14725,2386,
2026-06-27T23:00,16821,14358,2463,
2026-06-28T00:00,17278,13998,3280,
2026-06-28T01:00,16714,13366,3348,
2026-06-28T02:00,16504,13073,3431,
2026-06-28T03:00,16262,12920,3342,
2026-06-28T04:00,16179,12915,3264,
2026-06-28T05:00,15995,12917,3078,
2026-06-28T06:00,15886,12967,2919,
2026-06-28T07:00,15863,13142,2721,
2026-06-28T08:00,15805,13116,2689,
2026-06-28T09:00,16084,13449,2635,
2026-06-28T10:00,16173,13574,2599,
2026-06-28T11:00,15551,13644,1907,
2026-06-28T12:00,16112,13492,2620,Day Peak
2026-06-28T13:00,16246,13895,2351,
2026-06-28T14:00,16212,13851,2361,
2026-06-28T15:00,16495,13607,2888,
2026-06-28T16:00,16346,13816,2530,
2026-06-28T17:00,16214,13836,2378,
2026-06-28T18:00,15689,13700,1989,
2026-06-28T19:00,17020,15043,1977,
2026-06-28T19:30,17123,15090,2033,
2026-06-28T20:00,17146,15163,1983,
2026-06-28T21:00,17382,15166,2216,Evening Peak
2026-06-28T22:00,17003,15204,1799,
2026-06-28T23:00,16937,14923,2014,
2026-06-29T00:00,17041,14242,2799,
2026-06-29T01:00,16556,13800,2756,
2026-06-29T02:00,16282,13454,2828,
2026-06-29T03:00,15733,13149,2584,
2026-06-29T04:00,14941,13678,1263,
2026-06-29T05:00,14570,13335,1235,
2026-06-29T06:00,14242,13182,1060,
2026-06-29T07:00,13734,13104,630,
2026-06-29T08:00,13868,13115,753,
2026-06-29T09:00,14198,13472,726,
2026-06-29T10:00,14264,13648,616,
2026-06-29T11:00,14288,13800,488,
2026-06-29T12:00,14474,14135,339,Day Peak
2026-06-29T13:00,14339,14000,339,
2026-06-29T14:00,14063,13900,163,
2026-06-29T15:00,13793,13592,201,
2026-06-29T16:00,14121,13963,158,
2026-06-29T17:00,13951,13799,152,
2026-06-29T18:00,13857,13757,100,
2026-06-29T19:00,15224,15116,108,
2026-06-29T19:30,15682,15415,267,Evening Peak
2026-06-29T20:00,15666,15290,376,
2026-06-29T21:00,15889,15340,549,
2026-06-29T22:00,15809,15267,542,
2026-06-29T23:00,15898,15300,598,
2026-06-30T00:00,15590,15175,415,
2026-06-30T01:00,15311,14977,334,
2026-06-30T02:00,14779,14346,433,
2026-06-30T03:00,14456,14054,402,
2026-06-30T04:00,14013,13643,370,
2026-06-30T05:00,13754,13404,350,
2026-06-30T06:00,13351,13085,266,
2026-06-30T07:00,13416,13219,197,
2026-06-30T08:00,13700,13525,175,
2026-06-30T09:00,13838,13673,165,
2026-06-30T10:00,13999,13884,115,
2026-06-30T11:00,14271,14000,271,
2026-06-30T12:00,14927,14489,438,Day Peak
2026-06-30T13:00,15036,14667,369,
2026-06-30T14:00,14730,14361,369,
2026-06-30T15:00,15068,14586,482,
2026-06-30T16:00,14457,14176,281,
2026-06-30T17:00,14150,13924,226,
2026-06-30T18:00,13758,13600,158,
2026-06-30T19:00,15110,14850,260,
2026-06-30T19:30,16038,15489,549,Evening Peak
2026-06-30T20:00,15759,15355,404,
2026-06-30T21:00,15550,15251,299,
2026-06-30T22:00,15413,15156,257,
2026-06-30T23:00,15554,15303,251,
2026-07-01T00:00,15871,15451,420,
2026-07-01T01:00,15612,15169,443,
2026-07-01T02:00,15176,14700,476,
2026-07-01T03:00,14759,14304,455,
2026-07-01T04:00,14299,13861,438,
2026-07-01T05:00,14032,13652,380,
2026-07-01T06:00,13641,13422,219,
2026-07-01T07:00,13427,13238,189,
2026-07-01T08:00,13519,13499,20,
2026-07-01T09:00,13662,13498,164,
2026-07-01T10:00,13687,13388,299,
2026-07-01T11:00,14241,13962,279,
2026-07-01T12:00,14480,14129,351,Day Peak
2026-07-01T13:00,14814,14492,322,
2026-07-01T14:00,14722,14358,364,
2026-07-01T15:00,14828,14324,504,
2026-07-01T16:00,14794,14285,509,
2026-07-01T17:00,14239,13786,453,
2026-07-01T18:00,14054,13622,432,
2026-07-01T19:00,15049,14650,399,
2026-07-01T19:30,16204,15706,498,
2026-07-01T20:00,15993,15600,393,
2026-07-01T21:00,16034,15544,490,Evening Peak
2026-07-01T22:00,16019,15696,323,
2026-07-01T23:00,16058,15680,378,
2026-07-02T00:00,16043,15511,532,
2026-07-02T01:00,15554,15167,387,
2026-07-02T02:00,15143,14638,505,
2026-07-02T03:00,14750,14271,479,
2026-07-02T04:00,14228,13948,280,
2026-07-02T05:00,13980,13750,230,
2026-07-02T06:00,13553,13383,170,
2026-07-02T07:00,13564,13418,146,
2026-07-02T08:00,13725,13577,148,
2026-07-02T09:00,13804,13608,196,
2026-07-02T10:00,14273,14078,195,
2026-07-02T11:00,14582,14352,230,
2026-07-02T12:00,15085,14767,318,Day Peak
2026-07-02T13:00,15330,14983,347,
2026-07-02T14:00,15342,14963,379,
2026-07-02T15:00,15462,14892,570,
2026-07-02T16:00,15010,14541,469,
2026-07-02T17:00,14825,14426,399,
2026-07-02T18:00,14488,14231,257,
2026-07-02T19:00,15875,15565,310,
2026-07-02T19:30,16445,16084,361,
2026-07-02T20:00,16510,16108,402,
2026-07-02T21:00,16388,15894,494,Evening Peak
2026-07-02T22:00,16226,15789,437,
2026-07-02T23:00,16302,15671,631,
2026-07-03T00:00,16163,15373,790,
2026-07-03T01:00,16087,15303,784,
2026-07-03T02:00,15670,14942,728,
2026-07-03T03:00,15228,14642,586,
2026-07-03T04:00,14839,14372,467,
2026-07-03T05:00,14503,14061,442,
2026-07-03T06:00,13796,13459,337,
2026-07-03T07:00,13685,13390,295,
2026-07-03T08:00,13316,12961,355,
2026-07-03T09:00,13001,12684,317,
2026-07-03T10:00,12998,12681,317,
2026-07-03T11:00,13270,12989,281,
2026-07-03T12:00,13760,13511,249,Day Peak
2026-07-03T13:00,14293,14043,250,
2026-07-03T14:00,13823,13682,141,
2026-07-03T15:00,13921,13813,108,
2026-07-03T16:00,13634,13502,132,
2026-07-03T17:00,13330,13228,102,
2026-07-03T18:00,12883,12811,72,
2026-07-03T19:00,13896,13750,146,
2026-07-03T19:30,15638,15483,155,
2026-07-03T20:00,15698,15511,187,
2026-07-03T21:00,15807,15526,281,Evening Peak
2026-07-03T22:00,15884,15620,264,
2026-07-03T23:00,16015,15470,545,
2026-07-04T00:00,16213,15550,663,
2026-07-04T01:00,15729,15313,416,
2026-07-04T02:00,15378,15022,356,
2026-07-04T03:00,15044,14734,310,
2026-07-04T04:00,14811,14697,114,
2026-07-04T05:00,14571,14457,114,
2026-07-04T06:00,14167,14058,109,
2026-07-04T07:00,14007,13841,166,
2026-07-04T08:00,13923,13528,395,
2026-07-04T09:00,14177,13765,412,
2026-07-04T10:00,14267,13867,400,
2026-07-04T11:00,14648,14233,415,
2026-07-04T12:00,15385,14655,730,Day Peak
2026-07-04T13:00,15605,14970,635,
2026-07-04T14:00,15473,14842,631,
2026-07-04T15:00,15979,14772,1207,
2026-07-04T16:00,15899,14344,1555,
2026-07-04T17:00,15709,14411,1298,
2026-07-04T18:00,14857,14032,825,
2026-07-04T19:00,15337,14918,419,
2026-07-04T19:30,16065,15347,718,Evening Peak
2026-07-04T20:00,14838,14584,254,
2026-07-04T21:00,14845,14650,195,
2026-07-04T22:00,15545,15316,229,
2026-07-04T23:00,15651,15472,179,
2026-07-05T00:00,15866,15327,539,
2026-07-05T01:00,15591,15271,320,
2026-07-05T02:00,15087,14849,238,
2026-07-05T03:00,14929,14701,228,
2026-07-05T04:00,14542,14329,213,
2026-07-05T05:00,14194,14001,193,
2026-07-05T06:00,13677,13463,214,
2026-07-05T07:00,13651,13427,224,
2026-07-05T08:00,13377,13166,211,
2026-07-05T09:00,13255,12999,256,
2026-07-05T10:00,13208,13085,123,
2026-07-05T11:00,13455,13420,35,
2026-07-05T12:00,13772,13697,75,Day Peak
2026-07-05T13:00,13806,13667,139,
2026-07-05T14:00,13799,13686,113,
2026-07-05T15:00,13897,13710,187,
2026-07-05T16:00,13729,13567,162,
2026-07-05T17:00,13255,13153,102,
2026-07-05T18:00,13044,12950,94,
2026-07-05T19:00,14355,14250,105,
2026-07-05T19:30,15404,15201,203,
2026-07-05T20:00,15346,15139,207,
2026-07-05T21:00,15345,15049,296,Evening Peak
2026-07-05T22:00,15427,15219,208,
2026-07-05T23:00,15387,15192,195,
2026-07-06T00:00,15438,14915,523,
2026-07-06T01:00,14785,14594,191,
2026-07-06T02:00,14500,14293,207,
2026-07-06T03:00,14263,14050,213,
2026-07-06T04:00,13925,13734,191,
2026-07-06T05:00,13339,13172,167,
2026-07-06T06:00,13047,12932,115,
2026-07-06T07:00,13087,12970,117,
2026-07-06T08:00,13017,12900,117,
2026-07-06T09:00,13210,13040,170,
2026-07-06T10:00,13460,13344,116,
2026-07-06T11:00,13809,13769,40,
2026-07-06T12:00,14052,14052,0,Day Peak
2026-07-06T13:00,14144,14144,0,
2026-07-06T14:00,13872,13817,55,
2026-07-06T15:00,13848,13760,88,
2026-07-06T16:00,13607,13548,59,
2026-07-06T17:00,13264,13200,64,
2026-07-06T18:00,13111,13081,30,
2026-07-06T19:00,14073,14073,0,
2026-07-06T19:30,15249,15187,62,
2026-07-06T20:00,15347,15148,199,Evening Peak
2026-07-06T21:00,15178,15019,159,
2026-07-06T22:00,15073,14914,159,
2026-07-06T23:00,15149,14893,256,
2026-07-07T00:00,14957,14590,367,
2026-07-07T01:00,14606,14247,359,
2026-07-07T02:00,14352,14030,322,
2026-07-07T03:00,14073,13794,279,
2026-07-07T04:00,13693,13438,255,
2026-07-07T05:00,13372,13140,232,
2026-07-07T06:00,13194,12985,209,
2026-07-07T07:00,13190,12996,194,
2026-07-07T08:00,13186,13024,162,
2026-07-07T09:00,13407,13181,226,
2026-07-07T10:00,13475,12986,489,
2026-07-07T11:00,13759,13353,406,
2026-07-07T12:00,13865,13376,489,Day Peak
2026-07-07T13:00,14052,13456,596,
2026-07-07T14:00,13736,13409,327,
2026-07-07T15:00,13458,13236,222,
2026-07-07T16:00,12993,12951,42,
2026-07-07T17:00,12709,12697,12,
2026-07-07T18:00,12932,12890,42,
2026-07-07T19:00,14072,13991,81,
2026-07-07T19:30,14819,14745,74,
2026-07-07T20:00,14938,14806,132,Evening Peak
2026-07-07T21:00,14936,14831,105,
2026-07-07T22:00,14986,14876,110,
2026-07-07T23:00,14884,14779,105,
2026-07-08T00:00,14620,14512,108,
2026-07-08T01:00,14345,14148,197,
2026-07-08T02:00,13956,13759,197,
2026-07-08T03:00,13339,13194,145,
2026-07-08T04:00,13051,12921,130,
2026-07-08T05:00,12504,12409,95,
2026-07-08T06:00,12330,12265,65,
2026-07-08T07:00,12321,12274,47,
2026-07-08T08:00,12493,12450,43,
2026-07-08T09:00,12575,12565,10,
2026-07-08T10:00,13037,13037,0,
2026-07-08T11:00,13381,13381,0,
2026-07-08T12:00,13758,13709,49,Day Peak
2026-07-08T13:00,13889,13819,70,
2026-07-08T14:00,13680,13580,100,
2026-07-08T15:00,13681,13574,107,
2026-07-08T16:00,13397,13262,135,
2026-07-08T17:00,13294,13149,145,
2026-07-08T18:00,13240,13030,210,
2026-07-08T19:00,14321,13610,711,
2026-07-08T19:30,15096,14336,760,
2026-07-08T20:00,15206,14569,637,
2026-07-08T21:00,15150,14805,345,Evening Peak
2026-07-08T22:00,14872,14405,467,
2026-07-08T23:00,14952,14133,819,
2026-07-09T00:00,14758,13426,1332,
2026-07-09T01:00,14257,13008,1249,
2026-07-09T02:00,13333,12801,532,
2026-07-09T03:00,12807,12376,431,
2026-07-09T04:00,12079,11721,358,
2026-07-09T05:00,11527,11265,262,
2026-07-09T06:00,11049,10989,60,
2026-07-09T07:00,11059,11054,5,
2026-07-09T08:00,11375,11350,25,
2026-07-09T09:00,11826,11700,126,
2026-07-09T10:00,12370,12250,120,
2026-07-09T11:00,12855,12750,105,
2026-07-09T12:00,13492,13304,188,Day Peak
2026-07-09T13:00,13709,13458,251,
2026-07-09T14:00,13651,13356,295,
2026-07-09T15:00,13953,13452,501,
2026-07-09T16:00,13658,13290,368,
2026-07-09T17:00,13172,12827,345,
2026-07-09T18:00,13249,12926,323,
2026-07-09T19:00,14122,13758,364,
2026-07-09T19:30,14728,14598,130,
2026-07-09T20:00,14874,14714,160,
2026-07-09T21:00,14928,14654,274,Evening Peak
2026-07-09T22:00,14532,14382,150,
2026-07-09T23:00,14594,14343,251,
2026-07-10T00:00,14429,14052,377,
2026-07-10T01:00,14069,13753,316,
2026-07-10T02:00,13668,13517,151,
2026-07-10T03:00,13367,13230,137,
2026-07-10T04:00,12894,12780,114,
2026-07-10T05:00,12190,12093,97,
2026-07-10T06:00,11524,11471,53,
2026-07-10T07:00,11204,11159,45,
2026-07-10T08:00,11054,10982,72,
2026-07-10T09:00,11118,11050,68,
2026-07-10T10:00,11044,10918,126,
2026-07-10T11:00,11297,11297,0,
2026-07-10T12:00,11801,11801,0,Day Peak
2026-07-10T13:00,12445,12412,33,
2026-07-10T14:00,12069,12059,10,
2026-07-10T15:00,11917,11903,14,
2026-07-10T16:00,11218,11208,10,
2026-07-10T17:00,11011,11001,10,
2026-07-10T18:00,11210,11200,10,
2026-07-10T19:00,12572,12550,22,
2026-07-10T19:30,13625,13600,25,
2026-07-10T20:00,13816,13801,15,
2026-07-10T21:00,13944,13914,30,Evening Peak
2026-07-10T22:00,14071,14071,0,
2026-07-10T23:00,14217,14217,0,
2026-07-11T00:00,14201,13998,203,
2026-07-11T01:00,13821,13690,131,
2026-07-11T02:00,13185,13090,95,
2026-07-11T03:00,12761,12667,94,
2026-07-11T04:00,12369,12261,108,
2026-07-11T05:00,12181,12083,98,
2026-07-11T06:00,11878,11796,82,
2026-07-11T07:00,11957,11882,75,
2026-07-11T08:00,12095,12010,85,
2026-07-11T09:00,12410,12320,90,
2026-07-11T10:00,12789,12789,0,
2026-07-11T11:00,13010,13010,0,
2026-07-11T12:00,13443,13402,41,Day Peak
2026-07-11T13:00,13638,13638,0,
2026-07-11T14:00,13187,13187,0,
2026-07-11T15:00,13135,12999,136,
2026-07-11T16:00,12848,12715,133,
2026-07-11T17:00,12589,12455,134,
2026-07-11T18:00,12798,12720,78,
2026-07-11T19:00,13900,13800,100,
2026-07-11T19:30,14802,14672,130,Evening Peak
2026-07-11T20:00,14829,14684,145,
2026-07-11T21:00,14811,14589,222,
2026-07-11T22:00,14573,14312,261,
2026-07-11T23:00,14523,14278,245,
2026-07-12T00:00,14466,14020,446,
2026-07-12T01:00,13654,13277,377,
2026-07-12T02:00,13217,12876,341,
2026-07-12T03:00,12833,12582,251,
2026-07-12T04:00,12494,12368,126,
2026-07-12T05:00,12155,12014,141,
2026-07-12T06:00,11785,11694,91,
2026-07-12T07:00,11810,11810,0,
2026-07-12T08:00,12350,12320,30,
2026-07-12T09:00,12694,12694,0,
2026-07-12T10:00,12841,12841,0,
2026-07-12T11:00,12870,12870,0,
2026-07-12T12:00,13002,13002,0,Day Peak
2026-07-12T13:00,13341,13341,0,
2026-07-12T14:00,13281,13281,0,
2026-07-12T15:00,13150,13150,0,
2026-07-12T16:00,13135,13115,20,
2026-07-12T17:00,12765,12745,20,
2026-07-12T18:00,12794,12794,0,
2026-07-12T19:00,14035,13955,80,
2026-07-12T19:30,15063,14875,188,Evening Peak
2026-07-12T20:00,14700,14680,20,
2026-07-12T21:00,14768,14768,0,
2026-07-12T22:00,14497,14428,69,
2026-07-12T23:00,14198,14153,45,
2026-07-13T00:00,14094,13828,266,
2026-07-13T01:00,13781,13537,244,
2026-07-13T02:00,13405,13173,232,
2026-07-13T03:00,12943,12724,219,
2026-07-13T04:00,12558,12361,197,
2026-07-13T05:00,12398,12243,155,
2026-07-13T06:00,12078,11946,132,
2026-07-13T07:00,12351,12233,118,
